x,y,z
0.58264248,1.5870414,0.086315072
0.58180128,1.5911782,0.086773184
0.58088766,1.595336,0.08740681
0.57862442,1.5996646,0.088534534
0.5763651,1.6039082,0.089738472
0.57389778,1.6080368,0.091058812
0.57136768,1.612066,0.092509906
0.5687531,1.616095,0.093995384
0.56598872,1.6200032,0.095699692
0.5630883,1.6237286,0.097599738
0.56010424,1.6273244,0.099637182
0.55763404,1.6301608,0.101338022
0.5544905,1.6334582,0.103543928
0.55137576,1.6365274,0.1057661
0.54828252,1.6394152,0.10798766
0.54528114,1.642083,0.1102596
0.54167396,1.6450458,0.113172
0.53871344,1.6470824,0.11585332
0.53572252,1.6488246,0.1188258
0.53284252,1.650311,0.12198464
0.53010322,1.6514968,0.12526282
0.52744478,1.6525972,0.12849544
0.52491054,1.6534864,0.13171914
0.52244508,1.6542524,0.1348196
0.5200087,1.654849,0.13790328
0.51799096,1.6552992,0.14037212
0.5154694,1.6554916,0.14373432
0.51310634,1.655372,0.14726036
0.51089522,1.65502,0.15097954
0.50890668,1.6543964,0.15483204
0.5066394,1.6535084,0.15946178
0.50508036,1.6524648,0.16331006
0.50350608,1.6513182,0.16712008
0.50194402,1.6500346,0.17094932
0.50022452,1.6486456,0.1748463
0.49842574,1.6471506,0.17882362
0.4966805,1.645442,0.18288464
0.49504876,1.643575,0.18699344
0.49378664,1.6419814,0.1902979
0.49251764,1.639806,0.19426098
0.49142308,1.6374358,0.19812688
0.49029086,1.6348968,0.20203978
0.4891279,1.6322398,0.2059891
0.48763698,1.6289418,0.2108308
0.48627544,1.6259362,0.21501464
0.48492432,1.6228364,0.21922154
0.48371064,1.6196268,0.22340402
0.4827056,1.6162576,0.22745766
0.48189104,1.6128924,0.23137366
0.48119364,1.6094682,0.23518188
0.48044818,1.605949,0.23899558
0.4797186,1.6023972,0.24279242
0.47887128,1.5988172,0.24662632
0.47799446,1.5951072,0.25044754
0.47711138,1.5913328,0.25419776
0.47628872,1.587588,0.25787348
0.4754972,1.5837942,0.261376
0.47480074,1.5799932,0.2647507
0.47417236,1.5762242,0.26798898
0.47361252,1.5724606,0.2711409
0.47306312,1.5686546,0.2742326
0.47248368,1.5648102,0.27727974
0.47182246,1.5609164,0.28034414
0.47110826,1.5569816,0.28334866
0.4703608,1.5530326,0.28633316
0.46965276,1.5490214,0.28919752
0.4689487,1.545021,0.2920393
0.46826264,1.5410114,0.29478646
0.46772846,1.5377778,0.29698786
0.4670764,1.5337422,0.29962718
0.46640452,1.5297556,0.30216414
0.46573754,1.5258272,0.30460304
0.4650629,1.521891,0.3069574
0.4642002,1.5170986,0.30978878
0.46340462,1.5130416,0.31208074
0.46260202,1.5089432,0.31433702
0.46182676,1.504785,0.316551
0.46109432,1.500627,0.31867628
0.46042856,1.4965036,0.32072248
0.45979698,1.4923962,0.32267814
0.45917466,1.4883046,0.32463832
0.45852362,1.4842074,0.32654364
0.45784806,1.4801086,0.3284647
0.45711848,1.4760058,0.33032832
0.45633484,1.4719526,0.33215372
0.45553524,1.4679412,0.333871
0.45477034,1.4639688,0.33555396
0.45404326,1.4600668,0.33716686
0.45332604,1.456199,0.33874304
0.45259274,1.4523416,0.3403167
0.45183536,1.4485194,0.34189028
0.45107042,1.4447644,0.3434191
0.4503003,1.4410856,0.34490068
0.44955894,1.4375108,0.34634566
0.4488499,1.4340136,0.34775912
0.4481323,1.4305846,0.34914122
0.44739442,1.4272294,0.35053046
0.44665892,1.423979,0.35188452
0.44593678,1.4208742,0.35322184
0.44525862,1.4179084,0.35452612
0.4445857,1.415059,0.35582466
0.44385938,1.4123396,0.35707906
0.44307982,1.4096906,0.35834512
0.44226932,1.4071012,0.35959902
0.4414555,1.4047088,0.3608005
0.44068026,1.402463,0.36196442
0.43992208,1.400312,0.36310816
0.43914274,1.3982684,0.36423552
0.4382865,1.396336,0.36534228
0.43737366,1.3944122,0.36643762
0.4364428,1.392574,0.3675079
0.43568414,1.3911434,0.36835378
0.43468364,1.3895176,0.36940514
0.43367996,1.3879184,0.3704487
0.43258532,1.3863436,0.37152362
0.43144408,1.3847708,0.37261356
0.42908668,1.3831748,0.37418298
0.42695194,1.3819172,0.37550538
0.4248294,1.3807438,0.37682594
0.42274616,1.379605,0.37811284
0.42059308,1.378501,0.3794067
0.41938456,1.377109,0.38043562
0.41814228,1.3756942,0.38147786
0.41692698,1.3742672,0.38251924
0.4156389,1.3729156,0.38358314
0.41443226,1.371618,0.38461114
0.41322152,1.3704088,0.38562022
0.41195142,1.3692492,0.38664522
0.41062022,1.3681172,0.38764558
0.40936996,1.3669516,0.38858942
0.40803982,1.3657724,0.38954772
0.40675034,1.3646054,0.39049978
0.40552836,1.3634624,0.3914305
0.40432632,1.3623402,0.39236244
0.40312124,1.3612352,0.39331412
0.4018231,1.360175,0.3942842
0.40051502,1.3591076,0.39526148
0.39916004,1.3579894,0.39624032
0.39774642,1.3568768,0.39723054
0.39628944,1.355789,0.39821848
0.3949116,1.3547302,0.39920812
0.39350616,1.353679,0.40022058
0.39202074,1.352679,0.40127562
0.390533,1.351684,0.40232456
0.3890511,1.350712,0.4034039
0.3875646,1.3497104,0.4044902
0.38605982,1.3487382,0.40558716
0.38456108,1.3478092,0.4066669
0.3830186,1.3469432,0.4077678
0.38141746,1.3460864,0.40883658
0.379771,1.3452566,0.40990236
0.37809164,1.344474,0.41095232
0.37644384,1.3437142,0.4120032
0.374785,1.3429902,0.41308562
0.37323312,1.3423034,0.41416634
0.37166564,1.3416504,0.41526836
0.37004856,1.3410304,0.41637798
0.36840618,1.3404742,0.41750638
0.36676054,1.3399838,0.4186158
0.36498364,1.3395468,0.4197593
0.36319066,1.339195,0.4208935
0.36136646,1.3389312,0.42206184
0.3595395,1.3387092,0.42321638
0.35768814,1.338553,0.42440956
0.35585222,1.3384674,0.4256128
0.35399836,1.3384338,0.42681592
0.35220736,1.3384046,0.42797558
0.35042878,1.3384408,0.42911948
0.34871234,1.3385172,0.4301957
0.3470373,1.3386918,0.43124302
0.34542492,1.3389076,0.43227432
0.34381732,1.3391904,0.43328638
0.34220494,1.3394792,0.4342969
0.34055286,1.339789,0.43532042
0.33890064,1.34009,0.43633918
0.33730702,1.3404364,0.43736258
0.33575226,1.3407844,0.43838796
0.33422454,1.341177,0.43938
0.33265632,1.3416004,0.44036066
0.3310596,1.3420406,0.4413402
0.32940664,1.3425076,0.44228086
0.3277754,1.3430018,0.44320268
0.32616166,1.3435046,0.44411532
0.32467508,1.3439556,0.44498762
0.32325212,1.3443814,0.44585376
0.32189476,1.3447528,0.44669066
0.32056504,1.345117,0.4475036
0.3192665,1.3455018,0.44829502
0.31796104,1.345935,0.44909168
0.31656174,1.3463912,0.44985648
0.31501634,1.3468988,0.45065324
0.31339958,1.3474698,0.45142494
0.3117443,1.3480656,0.45220018
0.31009932,1.3486786,0.4529661
0.30852454,1.3492994,0.45371762
0.30705472,1.3499074,0.4544181
0.30553896,1.350499,0.45513526
0.30396514,1.3510982,0.45583046
0.30229302,1.351732,0.45650582
0.30051728,1.3524662,0.45716166
0.2986409,1.3533332,0.45781182
0.29676786,1.3542766,0.45842614
0.29485266,1.3553352,0.4590475
0.29291088,1.3564812,0.45967138
0.29094172,1.3577136,0.4603061
0.28891908,1.35901,0.46096534
0.2868013,1.3604144,0.46165692
0.28459884,1.3619392,0.46231618
0.28228066,1.3636246,0.46297122
0.279896,1.3654598,0.46361056
0.27746154,1.3674624,0.46422688
0.27501314,1.3696062,0.46484906
0.27254812,1.3718426,0.46549754
0.2700697,1.3741928,0.46615188
0.26759012,1.3766432,0.46679298
0.2651174,1.3791398,0.4674451
0.26257146,1.3817542,0.46807686
0.25995376,1.3844932,0.4687107
0.25730654,1.3873228,0.46934026
0.25459364,1.3902312,0.47002644
0.25181578,1.3932724,0.47071806
0.24901114,1.3964114,0.47142314
0.2462169,1.3996662,0.47213728
0.24340778,1.4030398,0.47283752
0.24057478,1.4064968,0.4734681
0.23762256,1.4100346,0.47410686
0.23461068,1.413618,0.47472366
0.23154672,1.4172514,0.4753147
0.22845432,1.4209254,0.47590426
0.22536878,1.424669,0.4765049
0.22239452,1.4284978,0.47704302
0.2194631,1.4324254,0.47751976
0.21656532,1.4363818,0.47793496
0.21368026,1.4403286,0.47828736
0.21070128,1.4443038,0.4785895
0.2077384,1.4482176,0.4787916
0.20482532,1.4521004,0.47895312
0.20199182,1.4559602,0.47909996
0.19923616,1.4598348,0.47921516
0.19665832,1.4636522,0.47929364
0.19411006,1.4674556,0.47939368
0.19151212,1.471156,0.47945342
0.18885882,1.4747594,0.47946474
0.18617374,1.4783064,0.47940036
0.1834815,1.481759,0.47927804
0.18082226,1.4851166,0.4790962
0.17826902,1.488373,0.47891626
0.17580918,1.4915632,0.4787155
0.17349196,1.494572,0.47850092
0.17125326,1.4974202,0.478307
0.16905084,1.500116,0.47813906
0.16687876,1.5026402,0.47794842
0.16468534,1.5049332,0.47771358
0.1624026,1.5070308,0.47747194
0.16008144,1.5090096,0.4771722
0.15776242,1.5107706,0.47684306
0.15547686,1.512363,0.47652282
0.15327388,1.5137728,0.47626026
0.15109106,1.5150814,0.47605454
0.14892518,1.5161092,0.47590366
0.1467037,1.5168742,0.47580744
0.14434822,1.517318,0.47575002
0.14181226,1.5173948,0.4757513
0.13916944,1.5170746,0.47580742
0.13630264,1.5164016,0.47590512
0.13315996,1.5153586,0.47599808
0.12976026,1.5138956,0.47607848
0.12607136,1.5121506,0.47611336
0.12208404,1.5100986,0.47613832
0.11780762,1.5076326,0.47622572
0.11333262,1.504916,0.47639286
0.108529674,1.5018534,0.47665472
0.103460296,1.4984458,0.47697248
0.09810199,1.4945238,0.47725432
0.092532292,1.4903998,0.4775532
0.086610522,1.4857892,0.47787744
0.080580794,1.481048,0.47816164
0.0743198,1.4759826,0.47839972
0.067683916,1.4704804,0.47858174
0.060747898,1.4645342,0.47861934
0.053558736,1.4581836,0.47845122
0.046107552,1.451379,0.47814522
0.038502232,1.4441032,0.47772792
0.030983322,1.436827,0.47733588
0.023443353,1.4292962,0.4769661
0.016009447,1.4216136,0.4766735
0.008413,1.4134146,0.47633508
0.000534964,1.4044488,0.4757031
-0.007650492,1.3947976,0.47476278
-0.016042603,1.384647,0.47351076
-0.024512705,1.374101,0.4719611
-0.032879924,1.3635334,0.4702795
-0.040905952,1.35329,0.46863976
-0.048794032,1.342914,0.46679984
-0.056680162,1.3320464,0.46453528
-0.064678566,1.3206734,0.46182894
-0.072774312,1.3086148,0.45849002
-0.080960684,1.2962486,0.45474186
-0.088845568,1.2839622,0.45087496
-0.096463902,1.271923,0.44707254
-0.103783338,1.2601348,0.44306438
-0.110806088,1.2483942,0.43869476
-0.11766058,1.2364118,0.4337191
-0.12455902,1.2240842,0.42818934
-0.13117718,1.2117764,0.42216314
-0.13755462,1.1996882,0.41607656
-0.14361162,1.1882186,0.4102219
-0.14928698,1.1773668,0.40449102
-0.15470522,1.1668694,0.3986413
-0.15975908,1.1565524,0.39248048
-0.16470444,1.1460514,0.38574684
-0.16930284,1.1354328,0.37847132
-0.17359626,1.1248558,0.370917
-0.1773729,1.1146652,0.36327898
-0.18098464,1.105004,0.35570906
-0.18408724,1.096003,0.34827914
-0.18693026,1.0874994,0.34091216
-0.1895495,1.0792202,0.33352068
-0.19182394,1.0710884,0.32608402
-0.19384434,1.0629178,0.31859736
-0.19546356,1.0549082,0.31111904
-0.19674088,1.0472272,0.30368388
-0.1974956,1.040182,0.2964589
-0.1981675,1.0334126,0.2893007
-0.19839266,1.0273378,0.28233934
-0.19847388,1.0217578,0.27563314
-0.19852938,1.0164604,0.26923796
-0.19870336,1.0115184,0.2633372
-0.19875938,1.0072572,0.2579054
-0.19893534,1.00324046,0.252866
-0.19915536,0.9996943,0.2482499
-0.19929764,0.99678168,0.2441013
-0.19937292,0.99417192,0.24014056
-0.1994184,0.99224016,0.23667584
-0.19948536,0.99096032,0.2337492
-0.19965346,0.99009494,0.23122374
-0.19995844,0.98978406,0.22921812
-0.20043504,0.99015868,0.22773002
-0.20106634,0.99075204,0.22648452
-0.20189356,0.99183902,0.2255754
-0.20291168,0.99351664,0.22511078
-0.2041085,0.99548614,0.22486562
-0.20550594,0.99788788,0.22496332
-0.2072588,1.00105468,0.22551964
-0.2091876,1.00458408,0.22626736
-0.21137922,1.0086588,0.22721098
-0.21384042,1.013438,0.22840128
-0.21652348,1.0187172,0.22965488
-0.2193775,1.0244486,0.23097286
-0.22256246,1.031011,0.23245102
-0.22590468,1.0381176,0.2339449
-0.2295213,1.046204,0.23546644
-0.23326376,1.0550058,0.23693476
-0.23707876,1.0646008,0.23825348
-0.24097328,1.075035,0.23944762
-0.24498582,1.0865002,0.24053974
-0.24893912,1.0983964,0.24142348
-0.25296724,1.1113106,0.24216604
-0.2569875,1.1249834,0.24277184
-0.26095274,1.1393462,0.24318084
-0.2648045,1.1542756,0.24338764
-0.26861574,1.1698098,0.24348804
-0.27230778,1.1859208,0.24339962
-0.27586026,1.202578,0.24308998
-0.27923202,1.2195568,0.24259142
-0.28230938,1.2369222,0.2418121
-0.28494036,1.2547238,0.24063116
-0.2871663,1.2726048,0.23919204
