X,Y,Z
0.4901635,1.634733,0.2027094
0.4892456,1.631907,0.2065114
0.4877224,1.628976,0.2106989
0.4863466,1.626149,0.2148862
0.4847068,1.622944,0.2193481
0.4833558,1.619705,0.2236286
0.48249,1.616408,0.2275459
0.481654,1.612928,0.2316113
0.4813214,1.609303,0.2351544
0.480634,1.606118,0.2389281
0.4798688,1.602584,0.2426697
0.4787627,1.598812,0.2466144
0.4780061,1.595169,0.2505955
0.4770848,1.591403,0.2543239
0.4762499,1.587568,0.2580342
0.4754534,1.583712,0.2614208
0.4746494,1.580088,0.264993
0.4740485,1.5762,0.2681081
0.4736025,1.572398,0.2711974
0.473108,1.568723,0.2742256
0.4726542,1.564894,0.2771804
0.4719024,1.561058,0.2804515
0.4711513,1.556978,0.2833438
0.4702964,1.552929,0.2865194
0.469537,1.549049,0.2892482
0.4689169,1.545149,0.2921029
0.4683622,1.541002,0.2947733
0.467631,1.536976,0.2975527
0.4668661,1.532881,0.3002552
0.4668661,1.532881,0.3002552
0.4656566,1.524971,0.3052995
0.4650028,1.521069,0.3074581
0.4642961,1.517334,0.3097472
0.4634929,1.5132,0.312027
0.4625526,1.508919,0.3144121
0.4616787,1.504686,0.3167593
0.4609898,1.500577,0.3187395
0.4604198,1.496543,0.3208171
0.4598307,1.49241,0.3226534
0.4592238,1.488302,0.3246431
0.4585208,1.484149,0.3265376
0.4578782,1.480119,0.3285404
0.4571646,1.476057,0.3303437
0.4564529,1.471916,0.3322587
0.4555759,1.467788,0.3339612
0.4546026,1.463883,0.3356646
0.4538802,1.460062,0.3371268
0.4533401,1.456195,0.3387585
0.4528175,1.452406,0.3403232
0.4519898,1.448449,0.3418421
0.4509361,1.444596,0.3435329
0.4500933,1.440951,0.3449947
0.4495154,1.43742,0.3464026
0.4489669,1.434012,0.3477311
0.448283,1.430575,0.349067
0.4473909,1.42711,0.3506002
0.4465053,1.423806,0.3519052
0.445826,1.420644,0.3533488
0.4452894,1.41776,0.3545014
0.4446723,1.415051,0.3557536
0.4440001,1.412281,0.3571216
0.4431407,1.409559,0.3583979
0.4421944,1.407047,0.3596208
0.4413916,1.404515,0.3608317
0.4406198,1.402104,0.3620231
0.439931,1.400319,0.363129
0.4392645,1.39833,0.3642175
0.4384035,1.396292,0.3653395
0.4374949,1.394297,0.3664685
0.4363386,1.392442,0.3675569
0.4353668,1.3907,0.3686057
0.4346102,1.389139,0.3695689
0.4346102,1.389139,0.3695689
0.4324924,1.386168,0.3717253
0.4313202,1.384446,0.3727747
0.4298936,1.382826,0.3739803
0.428904,1.381275,0.3750186
0.4228232,1.381159,0.377416
0.4218187,1.37988,0.3783373
0.4207075,1.378579,0.3793775
0.4194774,1.377132,0.3804148
0.4181386,1.375755,0.3814879
0.4167806,1.374199,0.3825606
0.4156073,1.372806,0.3835485
0.414631,1.371444,0.3845844
0.413037,1.370374,0.3857343
0.4121054,1.369267,0.3866279
0.4107269,1.368153,0.387606
0.4092568,1.367008,0.3886735
0.407975,1.365784,0.3895862
0.4067857,1.364546,0.3904535
0.4054547,1.363371,0.3914194
0.4042795,1.362318,0.3923663
0.4031469,1.361293,0.3933271
0.4019648,1.360173,0.3942459
0.4007603,1.359021,0.3952119
0.398964,1.35807,0.3962698
0.3977391,1.356981,0.3972527
0.396372,1.355702,0.3982213
0.3948967,1.35461,0.399197
0.3934754,1.353582,0.4001516
0.3920748,1.352776,0.401218
0.3907119,1.351725,0.402315
0.3889449,1.350702,0.4034965
0.387458,1.349635,0.4044417
0.3860659,1.348722,0.4055483
0.3846423,1.347768,0.4066495
0.383188,1.346864,0.4077998
0.3814512,1.346057,0.4088952
0.3797456,1.345305,0.4099462
0.3780602,1.344438,0.4108922
0.37641,1.343619,0.4119784
0.3747912,1.342951,0.4130496
0.3732122,1.342258,0.4141496
0.3714514,1.341685,0.4153583
0.3703008,1.341004,0.4162958
0.3685726,1.340354,0.4174885
0.3667058,1.339851,0.4185977
0.3650003,1.339477,0.4197916
0.3632232,1.339233,0.4209054
0.3614163,1.338819,0.4220133
0.3596077,1.338595,0.4231595
0.3575848,1.338532,0.4244394
0.3558655,1.338367,0.4255643
0.3539664,1.338452,0.4268713
0.3522367,1.338391,0.4280295
0.3503384,1.338427,0.4291751
0.3486298,1.338386,0.4302377
0.3469726,1.338548,0.4312838
0.3453842,1.338834,0.4322524
0.3438615,1.339264,0.4332661
0.3422765,1.339506,0.4343316
0.3405918,1.3398,0.435298
0.3389107,1.339992,0.4363364
0.3371238,1.340383,0.43737
0.3356004,1.340769,0.4383599
0.3343084,1.341238,0.4394486
0.332818,1.34154,0.4404249
0.3312721,1.341955,0.4412966
0.3292827,1.3425,0.4422733
0.3276168,1.34297,0.4432576
0.3260436,1.343573,0.4441519
0.3246618,1.344011,0.445034
0.3232034,1.344469,0.4458598
0.3218498,1.344755,0.4466348
0.320502,1.345099,0.4475883
0.3192568,1.34543,0.4483364
0.3180132,1.345832,0.4490987
0.3167107,1.346393,0.4498169
0.3153225,1.346921,0.4506181
0.3135055,1.34738,0.4514123
0.3115298,1.347968,0.4523202
0.3099294,1.348687,0.4529572
0.3084343,1.349372,0.4536931
0.3070976,1.349986,0.4544477
0.3056316,1.350484,0.4551699
0.3041807,1.351008,0.4558226
0.3023506,1.351645,0.456543
0.3005652,1.352368,0.4571691
0.298737,1.353155,0.4578245
0.2967529,1.354155,0.4584491
0.2947988,1.355343,0.4590734
0.2929854,1.356362,0.4596146
0.2909892,1.357661,0.4602759
0.2890281,1.358885,0.4609439
0.2869071,1.360317,0.4616227
0.2846856,1.361825,0.4623696
0.2823965,1.363384,0.4630725
0.2799769,1.365285,0.4635722
0.2774372,1.367312,0.4642191
0.2749838,1.369493,0.4648194
0.2725133,1.371838,0.4654512
0.2701545,1.374103,0.4661834
0.2676518,1.376467,0.4668146
0.2650451,1.379063,0.4674908
0.2625859,1.381745,0.4680249
0.2601497,1.384321,0.4687118
0.2574248,1.387175,0.4693422
0.2545633,1.390162,0.4699838
0.251809,1.393211,0.4706386
0.2490214,1.396287,0.4714558
0.2462604,1.399527,0.4721699
0.2434016,1.40287,0.4728676
0.2405921,1.406436,0.4735545
0.2377634,1.410079,0.4741398
0.2348564,1.413572,0.4746087
0.2314993,1.417216,0.4753637
0.2283422,1.420787,0.4759516
0.2252723,1.424603,0.4765097
0.2223014,1.428449,0.4770876
0.2194287,1.43229,0.4776119
0.216628,1.43636,0.4780543
0.2136851,1.440425,0.4783353
0.2107834,1.444385,0.4785857
0.2078761,1.448183,0.4788496
0.2045338,1.452166,0.4791226
0.2018136,1.455929,0.4790648
0.1991197,1.459839,0.4791429
0.1966159,1.463684,0.4793199
0.1940978,1.467556,0.4794256
0.1916446,1.471253,0.479515
0.1890723,1.474946,0.479565
0.18613,1.478341,0.4794416
0.1833494,1.481701,0.4793765
0.1806724,1.485291,0.4791037
0.1781834,1.488516,0.4789034
0.1757761,1.491734,0.4786558
0.1733638,1.494623,0.4785419
0.1710502,1.497652,0.4783727
0.1690863,1.500335,0.4780308
0.1669899,1.502757,0.4779338
0.164764,1.505213,0.4778161
0.1625034,1.507244,0.4775887
0.1600831,1.509117,0.4771985
0.1576726,1.510823,0.4768226
0.1553841,1.512651,0.4764351
0.1531689,1.514018,0.4761704
0.1510756,1.515206,0.4759875
0.1490682,1.516166,0.4758857
0.1467585,1.517366,0.475794
0.1445547,1.51779,0.4756807
0.1420615,1.517843,0.4756893
0.1392982,1.517425,0.4757004
0.1363884,1.51655,0.4758921
0.1335444,1.515765,0.4760746
0.1302207,1.514425,0.4761692
0.1263481,1.512628,0.4761541
0.1222997,1.51011,0.4761024
0.1179439,1.507825,0.4760665
0.1136078,1.505505,0.4761994
0.1088386,1.502095,0.4766062
0.1039731,1.499045,0.4769898
0.09828497,1.494797,0.4774117
0.09259701,1.490787,0.4776553
0.08681627,1.485895,0.4776086
0.08099011,1.481475,0.4781006
0.07436425,1.475992,0.478611
0.06813633,1.471091,0.4788327
0.06129204,1.46546,0.4788457
0.05363685,1.458384,0.4785187
0.04631002,1.451744,0.4782886
0.03841844,1.444239,0.4777704
0.03088041,1.437068,0.4773027
0.02326544,1.429081,0.4767592
0.0160423,1.422003,0.4765585
0.008610174,1.41409,0.4764397
0.001248911,1.405826,0.4763074
-0.007101826,1.396073,0.4756106
-0.01612474,1.384252,0.4735993
-0.02488498,1.373747,0.4718569
-0.03335038,1.363337,0.4701796
-0.0411016,1.353096,0.4685591
-0.04893792,1.343235,0.4672026
-0.05625488,1.333035,0.4654006
-0.06432538,1.321867,0.4626573
-0.07278103,1.308999,0.4588568
-0.08109362,1.296231,0.4550274
-0.08941665,1.282942,0.450508
-0.09718674,1.271204,0.4466598
-0.1037498,1.260435,0.4433228
-0.1108727,1.248803,0.4398447
-0.1176908,1.23729,0.4349866
-0.1245304,1.224239,0.4286599
-0.1314592,1.211292,0.4217815
-0.138242,1.198797,0.415674
-0.1439635,1.187264,0.4097137
-0.149578,1.176849,0.4045537
-0.1548154,1.166891,0.3993866
-0.159836,1.157033,0.3931271
-0.1653332,1.14631,0.3864254
-0.1692328,1.135679,0.3789096
-0.1743048,1.124344,0.3708855
-0.1778074,1.113798,0.363009
-0.1813031,1.104148,0.3553555
-0.1842164,1.095357,0.3482353
-0.1872915,1.087373,0.34106
-0.1898178,1.079339,0.3337359
-0.1920225,1.07128,0.3261741
-0.1943993,1.062752,0.3183981
-0.1955886,1.054698,0.311052
-0.1973935,1.04652,0.3036267
-0.1979139,1.039291,0.2963443
-0.1984091,1.032875,0.2889983
-0.1981729,1.027526,0.2822732
-0.1989481,1.020851,0.275261
-0.1985193,1.016146,0.2688199
-0.19832,1.011391,0.2628133
-0.1986866,1.006388,0.2570224
-0.1990428,1.002816,0.2527694
-0.1992282,0.999545,0.248102
-0.1993991,0.9960623,0.2436229
-0.1994201,0.9936602,0.2397328
-0.199398,0.9918249,0.2362794
-0.1994192,0.9897672,0.2329657
-0.1994556,0.9898862,0.2307784
-0.1997339,0.9896631,0.2289897
-0.2002606,0.9893333,0.2271055
-0.2009229,0.9902705,0.2262513
-0.2018022,0.9916403,0.2255252
-0.2026121,0.992853,0.2245509
-0.20387,0.995098,0.2244441
-0.2053512,0.9977214,0.2247824
-0.206907,1.000118,0.2250255
-0.2087894,1.003649,0.2260137
-0.2113764,1.008687,0.2273325
-0.213514,1.012745,0.2281827
-0.2163093,1.018095,0.2295005
-0.219213,1.024014,0.230977
-0.2222047,1.030045,0.2322817
-0.2256465,1.037344,0.2339224
-0.2294388,1.045557,0.2355735
-0.2330204,1.053628,0.2369699
-0.2372961,1.064446,0.2385847
-0.240917,1.074054,0.2396233
-0.2447215,1.085319,0.240516
-0.2489114,1.097728,0.2415442
-0.2530831,1.110954,0.2424305
-0.2570626,1.123927,0.2430034
-0.2610576,1.138625,0.2433361
-0.2648228,1.153683,0.243545
-0.2687376,1.169542,0.2435892
-0.2723419,1.185601,0.2434645
-0.2761188,1.201598,0.2435054
-0.2795178,1.21918,0.242894
-0.2825852,1.236969,0.2419968
-0.2855964,1.254436,0.2410964
-0.2877287,1.272428,0.2395679
-0.2892737,1.290606,0.2376007
-0.2906475,1.308585,0.2356984
