PositionX,PositionY,PositionZ
0.008346558,1.241306,0.4170515
0.008121565,1.241488,0.4170703
0.007830352,1.241656,0.4170412
0.007454008,1.242053,0.4171179
0.006980479,1.242408,0.4172553
0.006466985,1.242667,0.4172975
0.00592038,1.242723,0.4172418
0.005327642,1.242771,0.4171673
0.004443526,1.242762,0.4168949
0.003534824,1.242658,0.4165816
0.002326459,1.242379,0.4160083
0.001211718,1.242022,0.4153682
-0.000203461,1.241347,0.4146078
-0.001634955,1.240758,0.4137575
-0.00339222,1.239279,0.4126529
-0.005770847,1.237545,0.4110013
-0.007713452,1.235527,0.4095516
-0.01042831,1.232429,0.4074518
-0.01231724,1.229656,0.4058984
-0.01479884,1.226588,0.4037199
-0.01684097,1.222547,0.4016976
-0.01684097,1.222547,0.4016976
-0.02089131,1.213109,0.3971684
-0.02226478,1.207022,0.3945735
-0.02394141,1.201159,0.3918248
-0.02532563,1.195495,0.3889328
-0.02574959,1.188314,0.3858199
-0.02618275,1.181715,0.383025
-0.02587365,1.174402,0.3801883
-0.02545369,1.167338,0.3774236
-0.02435225,1.160016,0.3746792
-0.02303779,1.152889,0.3719184
-0.02194501,1.146057,0.3686636
-0.02098103,1.138966,0.3651038
-0.01959288,1.13203,0.3615035
-0.01736028,1.125587,0.3579828
-0.01566911,1.118453,0.3546963
-0.01152921,1.112693,0.3516896
-0.008121923,1.106429,0.3490698
-0.003315374,1.101701,0.3471636
0.001631513,1.096792,0.3453962
0.006391063,1.092218,0.3434405
0.01280354,1.08868,0.3422053
0.01820058,1.084921,0.3404446
0.02448045,1.082045,0.3390687
0.03088513,1.079475,0.3377986
0.03793702,1.077772,0.3370709
0.04521731,1.076696,0.3372117
0.05256479,1.075529,0.3372534
0.06094304,1.075315,0.3382087
0.06898297,1.075056,0.3388949
0.07812397,1.076556,0.3405961
0.08665192,1.077065,0.3417614
0.09571658,1.078777,0.3431619
0.1043469,1.08042,0.3446453
0.1142089,1.083671,0.3462665
0.1235233,1.086929,0.3481867
0.1329847,1.089953,0.3498709
0.1428243,1.094304,0.3523353
0.1526157,1.098194,0.3543542
0.1623917,1.103671,0.3565176
0.1623917,1.103671,0.3565176
0.181812,1.113958,0.3600222
0.1913693,1.120343,0.3622843
0.2010781,1.127156,0.3643506
0.2105073,1.134523,0.3665975
0.2199609,1.141503,0.3684688
0.2292364,1.149235,0.3701873
0.2385939,1.156748,0.3718812
0.2474451,1.165725,0.3734251
0.2561556,1.174276,0.3747889
0.2650182,1.182942,0.3756202
0.2738294,1.191314,0.3767899
0.2822094,1.200516,0.3774577
0.2903221,1.210758,0.3782729
0.2985316,1.220359,0.3792087
0.3064262,1.230341,0.3797444
0.3142437,1.240309,0.3806068
0.3217316,1.251366,0.381004
0.3292525,1.26124,0.3808227
0.3366066,1.270846,0.3807685
0.3433607,1.280717,0.3800148
0.3505317,1.290682,0.3799866
0.3567098,1.301152,0.3793835
0.3625957,1.311574,0.3791612
0.3688741,1.322166,0.3788745
0.3748786,1.332181,0.3779389
0.3807941,1.340939,0.3764708
0.3865419,1.349715,0.3750519
0.3921503,1.357926,0.3733322
0.3975503,1.366416,0.3714737
0.4026098,1.374735,0.3697128
0.4070044,1.383606,0.3680016
0.4116407,1.391804,0.3662734
0.4156962,1.399365,0.3643098
0.4194275,1.406282,0.3621224
0.4228714,1.413023,0.3599924
0.426285,1.419225,0.3573286
0.4298292,1.425336,0.3550879
0.4326369,1.430575,0.3525873
0.4352132,1.435224,0.3500482
0.4378789,1.439981,0.3478357
0.4396638,1.444434,0.345437
0.4417678,1.447317,0.3431684
0.4439462,1.450897,0.3409736
0.4454458,1.452689,0.3392311
0.4470184,1.454806,0.3373151
0.4478922,1.4553,0.3359568
0.4478922,1.4553,0.3359568
0.4497627,1.456539,0.3331868
0.4502051,1.455558,0.3321742
0.4510194,1.455444,0.3311861
0.4517388,1.454079,0.330893
0.4525868,1.452942,0.3303306
0.4537342,1.451228,0.3299043
0.4548853,1.450151,0.3286746
0.4562613,1.448087,0.3279907
0.4574814,1.446074,0.3272602
0.4588012,1.44394,0.3268042
0.4601199,1.44042,0.3262366
0.4614124,1.4374,0.3254679
0.4627298,1.433564,0.3252662
0.4637498,1.429721,0.3246942
0.464975,1.426272,0.3242529
0.4659397,1.422677,0.3234481
0.4671716,1.419288,0.3229147
0.4671716,1.419288,0.3229147
0.4695676,1.412166,0.3216651
0.4706225,1.407994,0.3212371
0.4714985,1.403846,0.3211363
0.4724701,1.399958,0.3206709
0.4732982,1.396255,0.3204493
0.4740652,1.392624,0.3202207
0.474421,1.388496,0.320354
0.4752401,1.38478,0.3198511
0.4762695,1.380918,0.3196281
0.4771442,1.377094,0.3191561
0.4769666,1.373251,0.3195655
0.4774297,1.369701,0.3195862
0.4774297,1.369701,0.3195862
0.4791667,1.36263,0.3187402
0.4797423,1.359304,0.3178376
0.4799849,1.355769,0.3179038
0.4798148,1.352502,0.3178325
0.4800202,1.349414,0.3177026
0.4799765,1.346781,0.3174437
0.4804503,1.344173,0.316904
0.480533,1.341656,0.3164709
0.4797881,1.339512,0.3162986
0.4793099,1.337254,0.3165687
0.4785931,1.335363,0.3165012
0.4779367,1.33354,0.3164801
0.4779367,1.33354,0.3164801
0.4764023,1.330835,0.3165451
0.4757257,1.329971,0.3166216
0.4749993,1.32911,0.3164901
0.4741101,1.32877,0.3166525
0.4731449,1.328625,0.3168736
0.4723995,1.328324,0.317269
0.4717145,1.328408,0.3173448
0.4710937,1.328207,0.3176628
0.4702485,1.328113,0.3180265
0.4695626,1.328143,0.3184799
0.4695626,1.328143,0.3184799
0.4682224,1.328766,0.3191892
0.4677398,1.329528,0.3194136
0.4671277,1.330159,0.3194942
0.4666467,1.330957,0.3198945
0.4659736,1.33155,0.3200405
0.4655522,1.332229,0.3203395
0.4649945,1.332931,0.3205147
0.4646839,1.333598,0.320709
0.4644365,1.334251,0.3208029
0.4640123,1.334936,0.3208839
0.4640123,1.334936,0.3208839
0.463323,1.3364,0.3210689
0.4630784,1.337149,0.3212327
0.4626215,1.337735,0.3213021
0.4626215,1.337735,0.3213021
0.4625892,1.33894,0.3213482
0.4623019,1.339408,0.3213123
0.4626399,1.339694,0.321282
0.4622716,1.33993,0.3213695
0.4624004,1.340126,0.3213416
0.4620919,1.340338,0.3213296
0.4624998,1.340585,0.3211909
0.462325,1.340777,0.3210032
0.4627589,1.340835,0.3209077
0.4624353,1.341042,0.3209329
0.4630294,1.341075,0.3207036
0.463541,1.341181,0.3203826
0.463314,1.341409,0.3202202
0.4636468,1.341532,0.3200431
0.4634673,1.341782,0.3198873
0.464031,1.341854,0.3196087
0.4647532,1.341867,0.3193025
0.4646333,1.342065,0.319147
0.4645526,1.34224,0.3189655
0.4648494,1.34245,0.3188651
0.4652264,1.342672,0.3186854
0.4652619,1.342985,0.3184856
0.4654791,1.343271,0.3183959
0.465463,1.343613,0.3182107
0.4663117,1.343641,0.3179436
0.4663413,1.34384,0.3177045
0.466831,1.343825,0.3175062
0.4669574,1.34383,0.3172666
0.467793,1.343329,0.3169627
0.4680302,1.34297,0.3167964
0.4685571,1.342199,0.3165643
0.4690593,1.341322,0.3164446
0.4696614,1.340144,0.3160429
0.4704319,1.339006,0.3158525
0.4710008,1.337312,0.3157173
0.4718136,1.335122,0.3155108
0.4726088,1.332326,0.3154468
0.473609,1.329394,0.3152828
0.4741919,1.325469,0.3155825
0.4750751,1.321279,0.315557
0.4765358,1.316971,0.3155309
0.477345,1.312911,0.315564
0.4784997,1.309172,0.3156293
0.4796031,1.304675,0.3158107
0.480244,1.300153,0.3161685
0.4811509,1.294056,0.3165357
0.4811509,1.294056,0.3165357
0.4817416,1.2794,0.3176766
0.4811591,1.270877,0.317891
0.4812793,1.262089,0.3183799
0.4806544,1.253874,0.3188051
0.4809588,1.245274,0.3183159
0.4802138,1.236429,0.3178283
0.4791991,1.226905,0.317887
0.4772278,1.217006,0.3178013
0.4743673,1.206564,0.3173304
0.4722616,1.196269,0.3172942
0.4683235,1.185817,0.3169296
0.4636857,1.175589,0.3169535
0.4595785,1.165831,0.3161259
0.4528608,1.156408,0.3158836
0.4467794,1.14742,0.3154461
0.4393771,1.139248,0.31615
0.4332562,1.131212,0.3158245
0.4263101,1.123076,0.3158998
0.4192696,1.115499,0.3160869
0.41161,1.108324,0.3162513
0.403418,1.101427,0.317471
0.3944828,1.095415,0.3184991
0.3944828,1.095415,0.3184991
0.3776443,1.084629,0.3204443
0.3686407,1.080535,0.3213655
0.3603145,1.076545,0.3219643
0.3507561,1.072608,0.3229076
0.3420788,1.069758,0.3246613
0.3324945,1.0684,0.3265817
0.325027,1.066304,0.3282437
0.315421,1.066553,0.3304583
0.3065709,1.0671,0.332804
0.297691,1.068104,0.3346722
0.2880273,1.069564,0.3362236
0.2792851,1.071315,0.3383704
0.2695888,1.073059,0.3404347
0.2613474,1.076133,0.342346
0.2523801,1.079927,0.3448202
0.244853,1.083895,0.3474854
0.244853,1.083895,0.3474854
0.2267823,1.094099,0.3528463
0.2199421,1.099273,0.3548845
0.2119929,1.105039,0.357356
0.2056524,1.11002,0.3595756
0.1988907,1.115591,0.3617285
0.1923447,1.121531,0.3636693
0.1872082,1.12682,0.3651677
0.1810398,1.133399,0.3670927
0.1810398,1.133399,0.3670927
0.1686411,1.146762,0.3710324
0.1633052,1.153392,0.3729656
0.1579793,1.159803,0.3748886
0.1537653,1.166122,0.3768077
0.1488888,1.172545,0.3792389
0.1447713,1.178965,0.3816446
0.1398449,1.185542,0.3836952
0.1398449,1.185542,0.3836952
0.1309203,1.198712,0.3868195
0.1265677,1.205579,0.3880539
0.1228612,1.211855,0.3890107
0.1193076,1.217911,0.3906941
0.1163652,1.223997,0.3921542
0.1130612,1.230382,0.3937967
0.1102122,1.236583,0.3955064
0.1102122,1.236583,0.3955064
0.1053837,1.247903,0.3983829
0.1029171,1.253725,0.3995514
0.1007516,1.259193,0.4001167
0.0984901,1.264168,0.4007659
0.09653421,1.268752,0.4012929
0.09446056,1.273559,0.4021788
0.09240067,1.278089,0.4027611
0.09240067,1.278089,0.4027611
0.0891874,1.286234,0.4036182
0.08769079,1.289446,0.4036939
0.08584825,1.292892,0.4037102
0.08439347,1.295503,0.403292
0.08267699,1.297779,0.4029183
0.08148021,1.298612,0.4020019
0.07987686,1.300588,0.4015021
0.07858185,1.301712,0.4007809
0.07737559,1.302755,0.4004358
0.07663208,1.301675,0.3997393
0.07663208,1.301675,0.3997393
0.07481542,1.301007,0.3991077
0.07386705,1.300622,0.3985479
0.07296823,1.29913,0.3977797
0.0717814,1.298246,0.3971528
0.0717814,1.298246,0.3971528
0.07082151,1.297253,0.3965704
0.06991713,1.296352,0.3960664
0.06933809,1.294916,0.395528
0.06867416,1.291905,0.3950081
0.06870897,1.29041,0.3946121
0.06839099,1.288601,0.3943248
0.06839099,1.288601,0.3943248
0.06829001,1.28652,0.393802
0.06829001,1.28652,0.393802
0.06809972,1.285293,0.3935971
0.06823779,1.284018,0.3932262
0.06826209,1.282885,0.3930014
0.0681971,1.28173,0.3928778
0.0681971,1.28173,0.3928778
0.0681971,1.28173,0.3928778
0.0681971,1.28173,0.3928778
0.06872116,1.279315,0.393055
0.06900428,1.278821,0.3931422
0.06948908,1.278419,0.3929126
0.06942515,1.278017,0.3925916
0.06943747,1.277442,0.3923925
0.06947999,1.276925,0.3921506
0.06947728,1.27677,0.3921124
0.06993759,1.276464,0.3921543
0.07001657,1.276241,0.3922464
0.07037145,1.275917,0.3923404
0.07054859,1.275648,0.392378
0.07073107,1.275337,0.3922647
0.07062816,1.275271,0.3919774
0.07069006,1.275172,0.3917567
0.07064296,1.274955,0.3913515
0.07043932,1.274673,0.3911656
0.07044649,1.27431,0.3909321
0.07028156,1.273941,0.3908501
0.07043866,1.273467,0.3907753
0.07021723,1.273165,0.3908339
0.07012664,1.272761,0.3906206
0.06982737,1.272242,0.3901505
0.06917414,1.271835,0.3896253
0.06841591,1.271271,0.3890097
0.06737907,1.270892,0.3884366
0.06645881,1.270391,0.3879491
0.0656202,1.269918,0.3877161
0.06439213,1.269572,0.3873991
0.06311104,1.269369,0.3871257
0.06173413,1.269342,0.3867813
0.05954177,1.269778,0.3864712
0.05722699,1.270283,0.3861298
0.0545275,1.27084,0.3856346
0.05135076,1.271742,0.3853152
0.04853374,1.27243,0.385018
0.04531482,1.274112,0.3850063
0.04232385,1.276403,0.3852971
0.03955352,1.278637,0.3859626
0.03703491,1.280962,0.3864043
0.03423054,1.283391,0.3868018
0.03159619,1.286289,0.3871786
0.0289944,1.288961,0.3876058
0.02679654,1.292625,0.3881597
0.02493471,1.296522,0.3888128
0.02335693,1.300573,0.3896672
0.02304674,1.30585,0.3909079
0.02220708,1.310635,0.3918726
0.02212761,1.316274,0.393127
0.02206171,1.321438,0.3942229
0.02228896,1.327179,0.3954953
0.02284177,1.333245,0.3965616
0.02412725,1.339972,0.3980424
0.02491428,1.346304,0.3994759
0.02685114,1.353385,0.4006537
0.02852882,1.360763,0.4020851
0.03034749,1.367849,0.4031582
0.0323505,1.375078,0.4042661
0.0343307,1.382571,0.4053154
0.03725771,1.390524,0.4063239
0.03998756,1.398864,0.4069975
0.03998756,1.398864,0.4069975
0.04549967,1.415239,0.4093598
0.04823731,1.423521,0.4106747
0.0510794,1.432574,0.4118594
0.05335057,1.440921,0.4127731
0.05518614,1.44934,0.4136726
0.05679305,1.457715,0.4145492
0.05742548,1.466187,0.4149095
0.0579551,1.474134,0.4153693
0.05874793,1.482353,0.4158306
0.05874793,1.482353,0.4158306
0.06017539,1.499507,0.4172213
0.06035722,1.507411,0.4184256
0.05964978,1.514941,0.4199514
0.0584663,1.522391,0.4215112
0.05702589,1.530198,0.4227135
0.05494045,1.537417,0.4242285
0.05262429,1.544552,0.4256629
0.05007831,1.551139,0.4274234
0.04769051,1.557634,0.4296768
0.04769051,1.557634,0.4296768
0.04373431,1.568537,0.4342358
0.04148353,1.572666,0.4371175
0.03902805,1.576932,0.4400473
0.03696268,1.581038,0.4425886
0.03543682,1.584382,0.4454593
0.03391474,1.587939,0.4478943
0.03268586,1.591223,0.4501046
0.03190476,1.593704,0.4519879
0.03066067,1.59573,0.4539655
0.02923041,1.59768,0.4556495
0.02770743,1.598657,0.4568623
0.02589482,1.599273,0.4581475
0.02509019,1.599954,0.4595896
0.02501266,1.600225,0.4607724
0.02483728,1.600644,0.4617355
0.02538417,1.600319,0.462266
0.02585886,1.600428,0.4631308
0.0265597,1.599949,0.4634267
0.0267321,1.599538,0.4637136
0.02652891,1.598212,0.4632789
0.02618565,1.596048,0.4623126
0.02585812,1.594105,0.4617971
0.02561515,1.591624,0.4616141
0.02643911,1.588815,0.4618781
0.02750165,1.585827,0.4624988
0.02868973,1.582339,0.4632881
0.02927353,1.579036,0.4636646
0.0301851,1.575375,0.4645156
0.03060152,1.570119,0.4647618
0.03064577,1.56433,0.4649194
0.03130065,1.557823,0.4649673
0.03130065,1.557823,0.4649673
0.03226413,1.546138,0.4649284
0.03309984,1.540203,0.4650602
0.03402034,1.534348,0.465379
0.03458917,1.52818,0.465467
0.03547665,1.521915,0.4657539
0.03628185,1.514809,0.4657172
0.03698431,1.507761,0.4655362
0.03816558,1.501302,0.465542
0.03899969,1.49484,0.4656155
0.04017077,1.488694,0.4654368
0.04086674,1.482537,0.4648869
0.04169484,1.476493,0.4640371
0.04234968,1.470625,0.4635379
0.04318717,1.465552,0.4626709
0.04392746,1.460497,0.4618891
0.04427244,1.457172,0.4614428
0.04522179,1.454258,0.4607218
0.04601251,1.451138,0.4599785
0.04681285,1.448971,0.4589674
0.04716872,1.447278,0.4580658
0.04776695,1.445452,0.4572313
0.04785448,1.444614,0.4567187
0.04693392,1.44365,0.4573748
0.04663245,1.43975,0.4553994
0.04681424,1.439064,0.4548839
0.04708019,1.438759,0.4545015
0.04699619,1.439275,0.4543322
0.04707358,1.439294,0.4541463
0.04676137,1.439976,0.4540206
0.04661355,1.441058,0.4540846
0.04654994,1.441651,0.4539289
0.04642516,1.442361,0.4536886
0.04638617,1.443277,0.4533652
0.04647423,1.444156,0.4532209
0.04671026,1.445302,0.4531551
0.04679711,1.44624,0.4531351
0.04643424,1.447623,0.4532504
0.04626226,1.448817,0.4530941
0.04635352,1.449652,0.4529271
0.04635352,1.449652,0.4529271
0.04666062,1.451148,0.4525896
0.04691959,1.451818,0.4523498
0.04695031,1.452216,0.452167
0.04756433,1.45253,0.4518231
0.04794332,1.452648,0.4516143
0.04843664,1.453013,0.4513323
0.04900495,1.453018,0.4510508
0.04943074,1.453136,0.4508289
0.05025569,1.453162,0.4505807
0.05097371,1.453125,0.4504738
0.05181836,1.452948,0.450492
0.05261771,1.452703,0.4503599
0.05365725,1.452018,0.4502295
0.05475266,1.451503,0.4501618
0.05618544,1.450728,0.4501129
0.05808365,1.450259,0.450219
0.05974628,1.449928,0.4501793
0.06188893,1.449431,0.4502425
0.06409625,1.449217,0.4505281
0.06642631,1.448879,0.4508228
0.06867194,1.448592,0.4511952
0.07134812,1.448379,0.4514728
0.07421412,1.448165,0.4517169
0.0771939,1.448127,0.4521374
0.0802107,1.447959,0.4524397
0.08355814,1.44804,0.4529108
0.08725239,1.448003,0.4532039
0.09098871,1.448134,0.4535445
0.09464658,1.448061,0.4538078
0.09827636,1.448126,0.4541019
0.09827636,1.448126,0.4541019
0.1063259,1.448748,0.4548246
0.1110778,1.449078,0.4549271
0.1154756,1.449152,0.4551469
0.1198725,1.449348,0.4552627
0.124228,1.449506,0.4554441
0.128629,1.44954,0.4553675
0.1330988,1.449736,0.4554945
0.1377296,1.450002,0.4555782
0.1422434,1.450347,0.4556466
0.1468142,1.450565,0.4557037
0.1512291,1.450714,0.455614
0.1557333,1.450851,0.4555078
0.1602127,1.451093,0.4553985
0.1646643,1.451556,0.455267
0.1688953,1.451887,0.4551599
0.1730777,1.452416,0.4548975
0.1773592,1.452624,0.454521
0.1815328,1.452906,0.4541977
0.1858556,1.452974,0.4536985
0.1899671,1.453124,0.4533212
0.1942198,1.453234,0.4527829
0.1982938,1.453556,0.4523818
0.2021962,1.453884,0.4519211
0.2062342,1.454243,0.4513976
0.2102278,1.454701,0.4508523
0.2140199,1.455007,0.4502145
0.2175284,1.455272,0.4496156
0.2210616,1.455556,0.4490204
0.2246942,1.456102,0.4485458
0.2246942,1.456102,0.4485458
0.2317288,1.457343,0.4475422
0.2349036,1.457849,0.4468828
0.2379601,1.458308,0.4462835
0.2409212,1.458717,0.4456146
0.243749,1.459061,0.4450003
0.2464358,1.459343,0.444349
0.2491838,1.459785,0.4437265
0.2516897,1.46009,0.4431382
0.2541477,1.460376,0.4422636
0.2563913,1.460708,0.4415839
0.2586025,1.461144,0.4410589
0.2611027,1.461514,0.4403182
0.262985,1.461707,0.439798
0.2651267,1.461761,0.4391297
0.2667627,1.461702,0.4386185
0.2685924,1.461832,0.4381278
0.2699924,1.461631,0.4376629
0.2713934,1.461443,0.4372
0.2727659,1.461269,0.4367631
0.2735376,1.461069,0.436462
0.2748649,1.460989,0.4360486
0.2755671,1.460883,0.4356995
0.2755671,1.460883,0.4356995
0.2771708,1.460495,0.4352194
0.2779126,1.46025,0.4350169
0.2785386,1.460155,0.4349152
0.2790113,1.459944,0.4348701
0.2797308,1.459716,0.434728
0.2801073,1.459129,0.4344247
0.2806121,1.458931,0.4344195
0.2810427,1.458644,0.4344551
0.2816426,1.458305,0.434437
0.2821511,1.458031,0.4344667
0.2826412,1.457809,0.4345079
0.2830364,1.457602,0.4346131
0.2832709,1.457409,0.4347866
0.2836764,1.457209,0.4349167
0.2840549,1.456913,0.4351392
0.2842849,1.456684,0.4353185
0.2846478,1.456559,0.4356252
0.2847537,1.456449,0.4357445
0.2850488,1.456253,0.4359931
0.2854128,1.45595,0.4361968
0.2857634,1.455765,0.4364778
0.2857634,1.455765,0.4364778
0.286868,1.455212,0.4367883
0.2871608,1.455143,0.4370602
0.2875294,1.455017,0.4373228
0.2877808,1.454899,0.4376728
0.2880101,1.45475,0.4379392
0.2883312,1.454648,0.438239
0.2882723,1.454622,0.4385685
0.2885301,1.454488,0.4388396
0.2886801,1.454245,0.4391863
0.2889071,1.454102,0.4394552
0.2891365,1.454048,0.4396614
0.2894181,1.454029,0.4399115
0.289654,1.454182,0.4402198
0.2900307,1.454218,0.440407
0.2902815,1.454132,0.4407127
0.2905532,1.454042,0.4409956
0.290845,1.453689,0.441323
0.2910567,1.453518,0.4416806
0.2910567,1.453518,0.4416806
0.2913316,1.453142,0.4423049
0.2914266,1.453012,0.4425085
0.2915508,1.452945,0.4428222
0.2917276,1.452783,0.4431319
0.2914539,1.452679,0.4434053
0.2914789,1.452572,0.4436459
0.2914667,1.452436,0.4439068
0.2913522,1.452356,0.4440547
0.2912426,1.452235,0.4441806
0.2911843,1.452119,0.4443745
0.2912174,1.45197,0.4443848
0.2912174,1.45197,0.4443848
0.2909186,1.451736,0.4446405
0.2906848,1.451607,0.4448195
0.2905445,1.451489,0.4448805
0.2904459,1.451508,0.4449704
0.2903,1.451379,0.4450399
0.290322,1.451324,0.4450992
0.2904002,1.451046,0.445183
0.2903376,1.450824,0.4452301
0.2902274,1.450596,0.4452716
0.2901973,1.450508,0.4454001
0.2901895,1.450546,0.4455063
0.290075,1.45062,0.445493
0.2900312,1.450808,0.4456771
0.2899026,1.450915,0.4457629
0.2898163,1.450859,0.4458638
0.289553,1.45067,0.4458413
0.2894614,1.450558,0.4457638
0.2894211,1.45053,0.4457785
0.2895609,1.450473,0.4456817
0.2894935,1.450505,0.4456634
0.289413,1.450518,0.4457692
0.2892767,1.450414,0.4458166
0.2892866,1.450306,0.4457613
0.2893769,1.450416,0.4457597
0.2894893,1.450443,0.4456226
0.2895111,1.450361,0.4454458
0.2895754,1.450248,0.4452696
0.2898176,1.450222,0.4451053
0.28998,1.450164,0.4449171
0.2900124,1.450234,0.4446839
0.2901818,1.450378,0.4443898
0.2904259,1.450417,0.4441042
0.290814,1.450604,0.4437003
0.2911975,1.450758,0.4432245
0.2916399,1.45088,0.4426188
0.2921404,1.451143,0.4419379
0.2924641,1.451276,0.4412731
0.2931678,1.451587,0.4404065
0.2939436,1.451857,0.4394593
0.2948922,1.452298,0.4383072
0.2957233,1.452632,0.437127
0.2970314,1.453298,0.435758
0.299159,1.454234,0.4340191
0.300598,1.454905,0.4326012
0.3034252,1.455954,0.4303566
0.3061113,1.456628,0.4282913
0.3092503,1.457238,0.4262303
0.3127813,1.457274,0.4240494
0.3169887,1.457045,0.4216819
0.3215577,1.457026,0.4192547
0.3259299,1.457807,0.4171348
0.3312964,1.458989,0.4142917
0.336424,1.460183,0.4119121
0.342638,1.461887,0.4090188
0.3485527,1.463716,0.4061271
0.3549785,1.465947,0.4031377
0.3611548,1.46791,0.3999507
0.3676689,1.470202,0.396919
0.3744518,1.472395,0.3936118
0.3815558,1.474523,0.3902018
0.3886029,1.476501,0.3867422
0.3953412,1.478791,0.3829249
0.4023843,1.48118,0.3792126
0.4092709,1.48391,0.3753542
0.4162078,1.48713,0.3709269
0.4229585,1.489802,0.3667093
0.4294874,1.491999,0.3623331
0.4360835,1.494007,0.3575206
0.4428701,1.495653,0.3527214
0.4496156,1.496748,0.3479137
0.4565304,1.497406,0.3430292
0.4632382,1.496647,0.3382042
0.4632382,1.496647,0.3382042
0.4762258,1.492333,0.3301371
0.4824621,1.489698,0.326825
0.4878943,1.485112,0.3248619
0.4925908,1.480044,0.3234103
0.4969649,1.476357,0.3213215
0.5008581,1.472453,0.3199165
0.5043944,1.470208,0.3180576
0.5072282,1.467164,0.317157
0.5104378,1.465481,0.3152548
0.5132914,1.462582,0.3152238
0.5162467,1.459835,0.3137824
0.5197936,1.456175,0.3123979
0.5247146,1.450948,0.31054
0.5263246,1.446716,0.310472
0.5282851,1.442651,0.3104123
0.5301019,1.438544,0.3098543
0.5311714,1.434286,0.310017
0.5332341,1.429644,0.3093325
0.5335509,1.424423,0.3103512
0.5350693,1.419085,0.3108765
0.5336705,1.413061,0.3132827
0.5317062,1.406284,0.315957
0.529883,1.400627,0.3189279
0.5276002,1.395333,0.321493
0.5254277,1.390063,0.3240712
0.5225909,1.384966,0.3265385
0.5185847,1.379794,0.3298272
0.5140251,1.374174,0.3335611
0.5095749,1.368609,0.338133
0.5045993,1.363218,0.3426089
0.4989426,1.357809,0.3472693
0.49372,1.352971,0.3513827
0.49372,1.352971,0.3513827
0.4834377,1.343034,0.3585581
0.4775512,1.338315,0.3623454
0.4718407,1.333755,0.3668369
0.4652563,1.329585,0.3711443
0.458931,1.325868,0.3754839
0.452641,1.321804,0.3792219
0.4462386,1.318469,0.3826743
0.4394039,1.315555,0.3863551
0.4322043,1.312623,0.3897966
0.4247961,1.309895,0.393752
0.4177452,1.307764,0.3972416
0.4111866,1.305411,0.4003889
0.4045391,1.304328,0.4032536
0.3977343,1.30259,0.406121
0.3977343,1.30259,0.406121
0.3837017,1.298989,0.4111691
0.3774008,1.297182,0.4135624
0.370241,1.295851,0.415683
0.3641529,1.294802,0.4172112
0.358001,1.294424,0.4189388
0.3522133,1.294448,0.4207566
0.3463258,1.294806,0.4222968
0.3405657,1.295234,0.4238796
0.334326,1.295224,0.4254484
0.3281146,1.295121,0.4266148
0.3219806,1.294696,0.4276174
0.3205905,1.292988,0.4267553
0.3150219,1.293202,0.4279012
0.310141,1.293677,0.4286006
0.3053349,1.293999,0.4293485
0.3010113,1.294747,0.4296471
0.2962495,1.295747,0.4301109
0.2962495,1.295747,0.4301109
0.2862656,1.296679,0.4308773
0.2812237,1.296885,0.430986
0.2764823,1.297187,0.4307552
0.272006,1.297783,0.4307013
0.2679194,1.298267,0.4305829
0.2648998,1.299137,0.4303243
0.2615857,1.300208,0.4301776
0.2578465,1.3015,0.4300525
0.2540348,1.302218,0.4297768
0.2504654,1.3027,0.429207
0.2504654,1.3027,0.429207
0.2429143,1.304281,0.4283484
0.2398542,1.305006,0.4280121
0.2373664,1.305667,0.4276277
0.2344777,1.306519,0.4272366
0.232144,1.307235,0.4268846
0.2302233,1.308001,0.4266818
0.2279534,1.308783,0.4263936
0.2264101,1.309608,0.4260463
0.2244734,1.310353,0.4256869
0.2227196,1.311221,0.4251423
0.2227196,1.311221,0.4251423
0.2192384,1.312689,0.4240288
0.2180168,1.313191,0.423379
0.2169084,1.31368,0.422848
0.2158657,1.314256,0.4224932
0.214985,1.31468,0.4221794
0.2144358,1.315206,0.4220528
0.2138636,1.315823,0.4219865
0.2132026,1.316403,0.4218343
0.2125117,1.317014,0.4215657
0.2118202,1.317546,0.4212323
0.2113108,1.318024,0.4208953
0.2110069,1.318386,0.4204955
0.210551,1.318793,0.420249
0.2102586,1.319179,0.4200893
0.2098344,1.319632,0.419852
0.2093144,1.320188,0.4197594
0.2089575,1.320619,0.4194995
0.2085789,1.321182,0.4193562
0.2081899,1.321607,0.4190338
0.2079574,1.322048,0.4186759
0.2076031,1.322362,0.4182956
0.2074608,1.322499,0.4178123
0.2071233,1.322702,0.417493
0.2067876,1.32287,0.4172814
0.2065238,1.323075,0.4170425
0.2063062,1.323364,0.4167312
0.2058374,1.323719,0.4165322
0.2054874,1.324069,0.4163304
0.2050594,1.324306,0.4159806
0.2047569,1.324504,0.4155992
0.2044203,1.324761,0.4152727
0.2042023,1.324981,0.4150734
0.2043129,1.324911,0.4146588
0.2044381,1.324887,0.4143859
0.20415,1.325012,0.414095
0.2038542,1.32508,0.4139258
0.2036166,1.325162,0.4137004
0.203388,1.325129,0.4134234
0.2032118,1.325169,0.4131171
0.2031424,1.325227,0.4127905
0.2032329,1.325104,0.4125169
0.2034501,1.324884,0.4122869
0.2034289,1.324889,0.4122145
0.2034875,1.324791,0.4119842
0.2036645,1.324648,0.4116378
0.2038644,1.32453,0.4114001
